"DirectorId";"FirstName";"LastName";"DoB";"Profile";"Gender"
"538";"Peter";"Howitt";"0000-00-00";"";""
"539";"Ariel";"Vromen";"0000-00-00";"";""
"540";"Duwayne";"Dunham";"0000-00-00";"";""
"541";"Chris";"Wedge";"0000-00-00";"";""
"542";"Bertrand";"Bonello";"0000-00-00";"";""
"543";"Chris";"Rock";"0000-00-00";"";""
"544";"Carlo";"Carlei";"0000-00-00";"";""
"545";"Anne";"Fontaine";"0000-00-00";"";""
"546";"Nat";"Faxon";"0000-00-00";"";""
"547";"Jim";"Sheridan";"0000-00-00";"";""
"548";"McG";"McG";"0000-00-00";"";""
"549";"Gabriele";"Muccino";"0000-00-00";"";""
"550";"Nick";"Moore";"0000-00-00";"";""
"551";"Oliver";"Parker";"0000-00-00";"";""
"552";"George";"Wolfe";"0000-00-00";"";""
"553";"Bruce";"McDonald";"0000-00-00";"";""
"554";"Mike";"Nichols";"0000-00-00";"";""
"555";"Peter";"Segal";"0000-00-00";"";""
"556";"John";"Moore";"0000-00-00";"";""
"557";"Terence";"Young";"0000-00-00";"";""
"558";"Carol";"Morley";"0000-00-00";"";""
"559";"Rob";"Schmidt";"0000-00-00";"";""
"560";"David";"Ross";"0000-00-00";"";""
"561";"Will";"Bigham";"0000-00-00";"";""
"562";"Jan";"Bont";"0000-00-00";"";""
"563";"Richard";"Linklater";"0000-00-00";"";""
"564";"Joseph";"Zito";"0000-00-00";"";""
"565";"Clive";"Barker";"0000-00-00";"";""
"566";"Peter";"Askin";"0000-00-00";"";""
"567";"Bobby";"Roe";"0000-00-00";"";""
"568";"Robert";"Duvall";"0000-00-00";"";""
"569";"John";"Lasseter";"0000-00-00";"";""
"570";"Roger";"Spottiswoode";"0000-00-00";"";""
"571";"Khalil";"Sullins";"0000-00-00";"";""
"572";"Mark";"Neveldine";"0000-00-00";"";""
"573";"Florian";"Gallenberger";"0000-00-00";"";""
"574";"Roger";"Michell";"0000-00-00";"";""
"575";"Shane";"Acker";"0000-00-00";"";""
"576";"William";"Castle";"0000-00-00";"";""
"577";"Ian";"McCrudden";"0000-00-00";"";""
"578";"Isabel";"Coixet";"0000-00-00";"";""
"579";"Fritz";"Lang";"0000-00-00";"";""
"580";"Eric";"Darnell";"0000-00-00";"";""
"581";"Julius";"Avery";"0000-00-00";"";""
"582";"Charles";"Guard";"0000-00-00";"";""
"583";"Billy";"Thornton";"0000-00-00";"";""
"584";"Matt";"Brown";"0000-00-00";"";""
"585";"John";"Luessenhop";"0000-00-00";"";""
"586";"Todd";"Phillips";"0000-00-00";"";""
"587";"Gaspar";"Noé";"0000-00-00";"";""
"588";"Dru";"Brown";"0000-00-00";"";""
"589";"Gaby";"Dellal";"0000-00-00";"";""
"590";"Gina";"Prince-Bythewood";"0000-00-00";"";""
"591";"Kevin";"Greutert";"0000-00-00";"";""
"592";"Julia";"Leigh";"0000-00-00";"";""
"593";"Howard";"Zieff";"0000-00-00";"";""
"594";"John";"Milius";"0000-00-00";"";""
"595";"Peyton";"Reed";"0000-00-00";"";""
"596";"William";"Cottrell";"0000-00-00";"";""
"597";"Tom";"Six";"0000-00-00";"";""
"598";"Nicholaus";"Goossen";"0000-00-00";"";""
"599";"Burr";"Steers";"0000-00-00";"";""
"600";"Guy";"Hamilton";"0000-00-00";"";""
"601";"Mikkel";"Nørgaard";"0000-00-00";"";""
"602";"Franklin";"Schaffner";"0000-00-00";"";""
"603";"Jared";"Hess";"0000-00-00";"";""
"604";"Rob";"Thomas";"0000-00-00";"";""
"605";"Peter";"Cousens";"0000-00-00";"";""
"606";"Thomas";"Carter";"0000-00-00";"";""
"607";"Bruce";"Robinson";"0000-00-00";"";""
"608";"Clement";"Virgo";"0000-00-00";"";""
"609";"Lawrence";"Kasdan";"0000-00-00";"";""
"610";"Brenda";"Chapman";"0000-00-00";"";""
"611";"William";"Malone";"0000-00-00";"";""
"612";"Matthew";"Weiner";"0000-00-00";"";""
"613";"Luis";"Valdez";"0000-00-00";"";""
"614";"James";"Ponsoldt";"0000-00-00";"";""
"615";"David";"Goyer";"0000-00-00";"";""
"616";"Ross";"Katz";"0000-00-00";"";""
"617";"Andrew";"Adamson";"0000-00-00";"";""
"618";"Amma";"Asante";"0000-00-00";"";""
"619";"Pascal";"Laugier";"0000-00-00";"";""
"620";"Alan";"Parker";"0000-00-00";"";""
"621";"Carol";"Reed";"0000-00-00";"";""
"622";"Nicolas";"Refn";"0000-00-00";"";""
"623";"Daniel";"Wolfe";"0000-00-00";"";""
"624";"Gregory";"Hoblit";"0000-00-00";"";""
"625";"Walter";"Salles";"0000-00-00";"";""
"626";"Gurinder";"Chadha";"0000-00-00";"";""
"627";"Jeremy";"Saulnier";"0000-00-00";"";""
"628";"Olivier";"Dahan";"0000-00-00";"";""
"629";"Dominic";"Sena";"0000-00-00";"";""
"630";"Tomm";"Moore";"0000-00-00";"";""
"631";"Michael";"Haneke";"0000-00-00";"";""
"632";"Zach";"Braff";"0000-00-00";"";""
"633";"Charlie";"McDowell";"0000-00-00";"";""
"634";"Clyde";"Geronimi";"0000-00-00";"";""
"635";"Paul";"McGuigan";"0000-00-00";"";""
"636";"Dean";"Parisot";"0000-00-00";"";""
"637";"Danny";"Leiner";"0000-00-00";"";""
"638";"Sean";"McNamara";"0000-00-00";"";""
"639";"Mark";"Helfrich";"0000-00-00";"";""
"640";"Justin";"Chadwick";"0000-00-00";"";""
"641";"Andrew";"Dominik";"0000-00-00";"";""
"642";"Mike";"Leigh";"0000-00-00";"";""
"643";"John";"Gulager";"0000-00-00";"";""
"644";"Elia";"Kazan";"0000-00-00";"";""
"645";"John";"Dahl";"0000-00-00";"";""
"646";"Betty";"Thomas";"0000-00-00";"";""
"647";"Anna";"Muylaert";"0000-00-00";"";""
"648";"Paul";"Schrader";"0000-00-00";"";""
"649";"Mike";"Figgis";"0000-00-00";"";""
"650";"George";"Jr.";"0000-00-00";"";""
"651";"Elizabeth";"Rosenbaum";"0000-00-00";"";""
"652";"Mimi";"Leder";"0000-00-00";"";""
"653";"Robert";"Benton";"0000-00-00";"";""
"654";"Carlos";"Saldanha";"0000-00-00";"";""
"655";"George";"Stevens";"0000-00-00";"";""
"656";"Rian";"Johnson";"0000-00-00";"";""
"657";"Julie";"Taymor";"0000-00-00";"";""
"658";"Paolo";"Sorrentino";"0000-00-00";"";""
"659";"Jennifer";"Yuh";"0000-00-00";"";""
"660";"Richard";"Ayoade";"0000-00-00";"";""
"661";"Harry";"Hook";"0000-00-00";"";""
"662";"Nick";"Murphy";"0000-00-00";"";""
"663";"Billy";"Wilder";"0000-00-00";"";""
"664";"Philip";"Martin";"0000-00-00";"";""
"665";"Peter";"Strickland";"0000-00-00";"";""
"666";"Peter";"Medak";"0000-00-00";"";""
"667";"Kinji";"Fukasaku";"0000-00-00";"";""
"668";"Steve";"Carr";"0000-00-00";"";""
"669";"James";"Marquand";"0000-00-00";"";""
"670";"François";"Ozon";"0000-00-00";"";""
"671";"Jessica";"Bendinger";"0000-00-00";"";""
"672";"Brian";"Robbins";"0000-00-00";"";""
"673";"Pedro";"Almodóvar";"0000-00-00";"";""
"674";"Takashi";"Shimizu";"0000-00-00";"";""
"675";"George";"Cukor";"0000-00-00";"";""
"676";"Stephen";"Kessler";"0000-00-00";"";""
"677";"Pascal";"Chaumeil";"0000-00-00";"";""
"678";"Matthew";"Bennett";"0000-00-00";"";""
"679";"Akiva";"Schaffer";"0000-00-00";"";""
"680";"Danny";"Steinmann";"0000-00-00";"";""
"681";"John";"Glen";"0000-00-00";"";""
"682";"John";"McDonagh";"0000-00-00";"";""
"683";"Steven";"Brill";"0000-00-00";"";""
"684";"Emilio";"Estevez";"0000-00-00";"";""
"685";"Daniel";"Barnz";"0000-00-00";"";""
"686";"Vincenzo";"Natali";"0000-00-00";"";""
"687";"Tom";"McLoughlin";"0000-00-00";"";""
"688";"Bora";"Dagtekin";"0000-00-00";"";""
"689";"Julio";"Medem";"0000-00-00";"";""
"690";"James";"McTeigue";"0000-00-00";"";""
"691";"Robert";"Niro";"0000-00-00";"";""
"692";"Pitof";"Pitof";"0000-00-00";"";""
"693";"John";"Singleton";"0000-00-00";"";""
"694";"RZA";"RZA";"0000-00-00";"";""
"695";"Jennifer";"Flackett";"0000-00-00";"";""
"696";"James";"Foley";"0000-00-00";"";""
"697";"Harry";"Elfont";"0000-00-00";"";""
"698";"John";"Waters";"0000-00-00";"";""
"699";"Malcolm";"Lee";"0000-00-00";"";""
"700";"Karen";"Hopkins";"0000-00-00";"";""
"701";"Keenen";"Wayans";"0000-00-00";"";""
"702";"Rhys";"Thomas";"0000-00-00";"";""
"703";"Robert";"Mandel";"0000-00-00";"";""
"704";"Mort";"Nathan";"0000-00-00";"";""
"705";"Jee-woon";"Kim";"0000-00-00";"";""
"706";"Mike";"Hodges";"0000-00-00";"";""
"707";"Stefan";"Ruzowitzky";"0000-00-00";"";""
"708";"Jesse";"Dylan";"0000-00-00";"";""
"709";"Zoya";"Akhtar";"0000-00-00";"";""
"710";"Brian";"Dannelly";"0000-00-00";"";""
"711";"Fredrik";"Bond";"0000-00-00";"";""
"712";"J.A.";"Bayona";"0000-00-00";"";""
"713";"Kirsten";"Sheridan";"0000-00-00";"";""
"714";"Paul";"Gross";"0000-00-00";"";""
"715";"François";"Girard";"0000-00-00";"";""
"716";"Terry";"Zwigoff";"0000-00-00";"";""
"717";"McG";"McG";"0000-00-00";"";""
"718";"John";"Badham";"0000-00-00";"";""
"719";"Jordan";"Rubin";"0000-00-00";"";""
"720";"Adam";"Elliot";"0000-00-00";"";""
"721";"Jonathan";"Demme";"0000-00-00";"";""
"722";"Annabel";"Jankel";"0000-00-00";"";""
"723";"Gil";"Kenan";"0000-00-00";"";""
"724";"Steven";"Knight";"0000-00-00";"";""
"725";"Stuart";"Beattie";"0000-00-00";"";""
"726";"Ken";"Hughes";"0000-00-00";"";""
"727";"John";"Hamburg";"0000-00-00";"";""
"728";"Hiromasa";"Yonebayashi";"0000-00-00";"";""
"729";"Michael";"Cristofer";"0000-00-00";"";""
"730";"Alister";"Grierson";"0000-00-00";"";""
"731";"Neal";"Israel";"0000-00-00";"";""
"732";"David";"Zucker";"0000-00-00";"";""
"733";"Sooraj";"Barjatya";"0000-00-00";"";""
"734";"William";"Friedkin";"0000-00-00";"";""
"735";"Paul";"Glaser";"0000-00-00";"";""
"736";"Grégory";"Levasseur";"0000-00-00";"";""
"737";"Werner";"Herzog";"0000-00-00";"";""
"738";"Matt";"Bettinelli-Olpin";"0000-00-00";"";""
"739";"Tammy";"Davis";"0000-00-00";"";""
"740";"Jon";"Wright";"0000-00-00";"";""
"741";"Chris";"Noonan";"0000-00-00";"";""
"742";"Mark";"Waters";"0000-00-00";"";""
"743";"Nikolaj";"Arcel";"0000-00-00";"";""
"744";"Nelson";"McCormick";"0000-00-00";"";""
"745";"Madhur";"Bhandarkar";"0000-00-00";"";""
"746";"James";"Bobin";"0000-00-00";"";""
"747";"Brian";"Klugman";"0000-00-00";"";""
"748";"Bibo";"Bergeron";"0000-00-00";"";""
"749";"Michael";"Radford";"0000-00-00";"";""
"750";"Jon";"Lucas";"0000-00-00";"";""
"751";"Stephen";"Anderson";"0000-00-00";"";""
"752";"Adam";"Brooks";"0000-00-00";"";""
"753";"David";"Grovic";"0000-00-00";"";""
"754";"George";"Romero";"0000-00-00";"";""
"755";"Ernie";"Barbarash";"0000-00-00";"";""
"756";"Jean-Baptiste";"Léonetti";"0000-00-00";"";""
"757";"Brian";"Levant";"0000-00-00";"";""
"758";"William";"Wyler";"0000-00-00";"";""
"759";"Renny";"Harlin";"0000-00-00";"";""
"760";"Claudio";"Fäh";"0000-00-00";"";""
"761";"Charles";"Crichton";"0000-00-00";"";""
"762";"Allison";"Anders";"0000-00-00";"";""
"763";"Fernando";"Aranoa";"0000-00-00";"";""
"764";"Helen";"Hunt";"0000-00-00";"";""
"765";"Nobuhiko";"Ôbayashi";"0000-00-00";"";""
"766";"John";"Frankenheimer";"0000-00-00";"";""
"767";"Bruce";"Evans";"0000-00-00";"";""
"768";"David";"Dobkin";"0000-00-00";"";""
"769";"Frank";"Marshall";"0000-00-00";"";""
"770";"David";"Ellis";"0000-00-00";"";""
"771";"William";"Dear";"0000-00-00";"";""
"772";"Jeff";"Renfroe";"0000-00-00";"";""
"773";"Lluís";"Quílez";"0000-00-00";"";""
"774";"Antoine";"Fuqua";"0000-00-00";"";""
"775";"Sam";"Weisman";"0000-00-00";"";""
"776";"Marc";"Lawrence";"0000-00-00";"";""
"777";"Katie";"Aselton";"0000-00-00";"";""
"778";"Omar";"Ashmawey";"0000-00-00";"";""
"779";"Marco";"Brambilla";"0000-00-00";"";""
"780";"Mark";"Mylod";"0000-00-00";"";""
"781";"Alex";"Gregory";"0000-00-00";"";""
"782";"Henrik";"Genz";"0000-00-00";"";""
"783";"Tom";"Green";"0000-00-00";"";""
"784";"Alex";"Warmerdam";"0000-00-00";"";""
"785";"Todd";"Haynes";"0000-00-00";"";""
"786";"Stephen";"Chow";"0000-00-00";"";""
"787";"Olatunde";"Osunsanmi";"0000-00-00";"";""
"788";"Stanley";"Donen";"0000-00-00";"";""
"789";"Nuri";"Ceylan";"0000-00-00";"";""
"790";"Jeff";"Baena";"0000-00-00";"";""
"791";"Sean";"Penn";"0000-00-00";"";""
"792";"Michael";"Almereyda";"0000-00-00";"";""
"793";"George";"Bowers";"0000-00-00";"";""
"794";"John";"Shanley";"0000-00-00";"";""
"795";"Jim";"Mickle";"0000-00-00";"";""
"796";"Efram";"Potelle";"0000-00-00";"";""
"797";"David";"Michôd";"0000-00-00";"";""
"798";"Kimberly";"Peirce";"0000-00-00";"";""
"799";"Ben";"Palmer";"0000-00-00";"";""
"800";"Tatia";"Pilieva";"0000-00-00";"";""
"801";"Floria";"Sigismondi";"0000-00-00";"";""
"802";"Robert";"Altman";"0000-00-00";"";""
"803";"Savage";"Holland";"0000-00-00";"";""
"804";"Josh";"Mond";"0000-00-00";"";""
"805";"Nae";"Caranfil";"0000-00-00";"";""
"806";"Gareth";"Edwards";"0000-00-00";"";""
"807";"Jim";"Henson";"0000-00-00";"";""
"808";"Dan";"Beers";"0000-00-00";"";""
"809";"Don";"Siegel";"0000-00-00";"";""
"810";"Naomi";"Foner";"0000-00-00";"";""
"811";"Allen";"Hughes";"0000-00-00";"";""
"812";"Lulu";"Wang";"0000-00-00";"";""
"813";"Frank";"Oz";"0000-00-00";"";""
"814";"Michael";"Anderson";"0000-00-00";"";""
"815";"Nicole";"Holofcener";"0000-00-00";"";""
"816";"Tim";"Robbins";"0000-00-00";"";""
"817";"Ti";"West";"0000-00-00";"";""
"818";"David";"Frankel";"0000-00-00";"";""
"819";"Patrick";"Lussier";"0000-00-00";"";""
"820";"Newt";"Arnold";"0000-00-00";"";""
"821";"Charles";"Shyer";"0000-00-00";"";""
"822";"Gary";"McKendry";"0000-00-00";"";""
"823";"Michel";"Gondry";"0000-00-00";"";""
"824";"Charles";"Chaplin";"0000-00-00";"";""
"825";"Stuart";"Hazeldine";"0000-00-00";"";""
"826";"Neil";"Johnson";"0000-00-00";"";""
"827";"Nanni";"Moretti";"0000-00-00";"";""
"828";"Chris";"Sparling";"0000-00-00";"";""
"829";"Sean";"Ellis";"0000-00-00";"";""
"830";"Cédric";"Jimenez";"0000-00-00";"";""
"831";"Andrei";"Tarkovsky";"0000-00-00";"";""
"832";"Dennis";"Hopper";"0000-00-00";"";""
"833";"Norman";"Jewison";"0000-00-00";"";""
"834";"Gregory";"Wilson";"0000-00-00";"";""
"835";"Mike";"McCoy";"0000-00-00";"";""
"836";"Tamra";"Davis";"0000-00-00";"";""
"837";"Eric";"Schaeffer";"0000-00-00";"";""
"838";"Eric";"Lartigau";"0000-00-00";"";""
"839";"Dean";"Jones";"0000-00-00";"";""
"840";"Ishi";"Rudell";"0000-00-00";"";""
"841";"Ned";"Benson";"0000-00-00";"";""
"842";"Joseph";"Mankiewicz";"0000-00-00";"";""
"843";"James";"Ivory";"0000-00-00";"";""
"844";"Mathieu";"Kassovitz";"0000-00-00";"";""
"845";"Shekhar";"Kapur";"0000-00-00";"";""
"846";"Dennie";"Gordon";"0000-00-00";"";""
"847";"Arthur";"Penn";"0000-00-00";"";""
"848";"Jonathan";"Mostow";"0000-00-00";"";""
"849";"Taylor";"Hackford";"0000-00-00";"";""
"850";"Simon";"Wincer";"0000-00-00";"";""
"851";"Scott";"Cooper";"0000-00-00";"";""
"852";"Stephen";"Campanelli";"0000-00-00";"";""
"853";"Tony";"Gilroy";"0000-00-00";"";""
"854";"Bo";"Welch";"0000-00-00";"";""
"855";"Jesse";"Zwick";"0000-00-00";"";""
"856";"Nicholas";"Meyer";"0000-00-00";"";""
"857";"Katell";"Quillévéré";"0000-00-00";"";""
"858";"Gregory";"Nava";"0000-00-00";"";""
"859";"Mike";"Mitchell";"0000-00-00";"";""
"860";"James";"Mather";"0000-00-00";"";""
"861";"Alexandra-Therese";"Keining";"0000-00-00";"";""
"862";"Andrea";"Arnold";"0000-00-00";"";""
"863";"James";"Whale";"0000-00-00";"";""
"864";"Phil";"Karlson";"0000-00-00";"";""
"865";"Thomas";"Bezucha";"0000-00-00";"";""
"866";"Agnieszka";"Holland";"0000-00-00";"";""
"867";"Jerrold";"Tarog";"0000-00-00";"";""
"868";"Alec";"Gillis";"0000-00-00";"";""
"869";"Stephen";"Gaghan";"0000-00-00";"";""
"870";"Mike";"Marvin";"0000-00-00";"";""
"871";"Steve";"Miner";"0000-00-00";"";""
"872";"Jérôme";"Salle";"0000-00-00";"";""
"873";"Frank";"Whaley";"0000-00-00";"";""
"874";"Danny";"Cannon";"0000-00-00";"";""
"875";"Jim";"Abrahams";"0000-00-00";"";""
"876";"Hossein";"Amini";"0000-00-00";"";""
"877";"Peter";"Hedges";"0000-00-00";"";""
"878";"Heitor";"Dhalia";"0000-00-00";"";""
"879";"Massy";"Tadjedin";"0000-00-00";"";""
"880";"Stephen";"McKendree";"0000-00-00";"";""
"881";"John";"Berry";"0000-00-00";"";""
"882";"Nimród";"Antal";"0000-00-00";"";""
"883";"Brad";"Furman";"0000-00-00";"";""
"884";"Sydney";"Pollack";"0000-00-00";"";""
"885";"Paris";"Barclay";"0000-00-00";"";""
"886";"John";"Mitchell";"0000-00-00";"";""
"887";"Farah";"Khan";"0000-00-00";"";""
"888";"James";"Isaac";"0000-00-00";"";""
"889";"Joon-ho";"Bong";"0000-00-00";"";""
"890";"Valeri";"Milev";"0000-00-00";"";""
"891";"Robin";"Hardy";"0000-00-00";"";""
"892";"Elliott";"Lester";"0000-00-00";"";""
"893";"Nicolas";"Roeg";"0000-00-00";"";""
"894";"Mike";"Mills";"0000-00-00";"";""
"895";"Richard";"Bracewell";"0000-00-00";"";""
"896";"Harmony";"Korine";"0000-00-00";"";""
"897";"Federico";"Fellini";"0000-00-00";"";""
"898";"Barry";"Levinson";"0000-00-00";"";""
"899";"László";"Nemes";"0000-00-00";"";""
"900";"Bill";"Paxton";"0000-00-00";"";""
"901";"John";"Bonito";"0000-00-00";"";""
"902";"Richard";"Loncraine";"0000-00-00";"";""
"903";"Randall";"Wallace";"0000-00-00";"";""
"904";"Stephen";"King";"0000-00-00";"";""
"905";"James";"Brooks";"0000-00-00";"";""
"906";"Neil";"LaBute";"0000-00-00";"";""
"907";"Ricky";"Gervais";"0000-00-00";"";""
"908";"Rod";"Lurie";"0000-00-00";"";""
"909";"Luis";"Llosa";"0000-00-00";"";""
"910";"Bob";"Clark";"0000-00-00";"";""
"911";"Lewis";"Gilbert";"0000-00-00";"";""
"912";"David";"Mirkin";"0000-00-00";"";""
"913";"Colin";"Higgins";"0000-00-00";"";""
"914";"Peter";"Cattaneo";"0000-00-00";"";""
"915";"Darren";"Bousman";"0000-00-00";"";""
"916";"Jen";"Soska";"0000-00-00";"";""
"917";"Michael";"Davis";"0000-00-00";"";""
"918";"Audrey";"Wells";"0000-00-00";"";""
"919";"Michael";"Caton-Jones";"0000-00-00";"";""
"920";"Ole";"Bornedal";"0000-00-00";"";""
"921";"Pete";"Travis";"0000-00-00";"";""
"922";"Stephen";"Chiodo";"0000-00-00";"";""
"923";"David";"Zellner";"0000-00-00";"";""
"924";"Troy";"Miller";"0000-00-00";"";""
"925";"Ol";"Parker";"0000-00-00";"";""
"926";"John";"Curran";"0000-00-00";"";""
"927";"Juan";"Solanas";"0000-00-00";"";""
"928";"Patricia";"Rozema";"0000-00-00";"";""
"929";"John";"Cromwell";"0000-00-00";"";""
"930";"Darren";"Stein";"0000-00-00";"";""
"931";"Sofia";"Coppola";"0000-00-00";"";""
"932";"Matt";"Winn";"0000-00-00";"";""
"933";"Chris";"Miller";"0000-00-00";"";""
"934";"Peter";"Cornwell";"0000-00-00";"";""
"935";"Susan";"Stroman";"0000-00-00";"";""
"936";"David";"Lean";"0000-00-00";"";""
"937";"Larry";"Clark";"0000-00-00";"";""
"938";"Jarret";"Tarnol";"0000-00-00";"";""
"939";"Ed";"Harris";"0000-00-00";"";""
"940";"John";"Boorman";"0000-00-00";"";""
"941";"Jean-Jacques";"Annaud";"0000-00-00";"";""
"942";"Jorge";"Grau";"0000-00-00";"";""
"943";"Bryan";"Buckley";"0000-00-00";"";""
"944";"Mick";"Jackson";"0000-00-00";"";""
"945";"Peter";"MacDonald";"0000-00-00";"";""
"946";"Don";"Coscarelli";"0000-00-00";"";""
"947";"Eric";"Leighton";"0000-00-00";"";""
"948";"Robert";"Redford";"0000-00-00";"";""
"949";"Sanaa";"Hamri";"0000-00-00";"";""
"950";"Ivan";"Kavanagh";"0000-00-00";"";""
"951";"Buddy";"Horn";"0000-00-00";"";""
"952";"Robert";"Stevenson";"0000-00-00";"";""
"953";"Paul";"Bettany";"0000-00-00";"";""
"954";"Mark";"Robson";"0000-00-00";"";""
"955";"Steve";"Bendelack";"0000-00-00";"";""
"956";"Ruba";"Nadda";"0000-00-00";"";""
"957";"Pawel";"Pawlikowski";"0000-00-00";"";""
"958";"Dave";"Green";"0000-00-00";"";""
"959";"Angus";"MacLachlan";"0000-00-00";"";""
"960";"Adam";"Green";"0000-00-00";"";""
"961";"Felix";"Herngren";"0000-00-00";"";""
"962";"Rick";"Rosenthal";"0000-00-00";"";""
"963";"Stephen";"Hopkins";"0000-00-00";"";""
"964";"Robert";"Aldrich";"0000-00-00";"";""
"965";"Sean";"Durkin";"0000-00-00";"";""
"966";"Fran";"Kuzui";"0000-00-00";"";""
"967";"Alain";"Chabat";"0000-00-00";"";""
"968";"Uberto";"Pasolini";"0000-00-00";"";""
"969";"Pablo";"Trapero";"0000-00-00";"";""
"970";"Milos";"Forman";"0000-00-00";"";""
"971";"Tommy";"O'Haver";"0000-00-00";"";""
"972";"David";"Schwimmer";"0000-00-00";"";""
"973";"Gregor";"Jordan";"0000-00-00";"";""
"974";"Anees";"Bazmee";"0000-00-00";"";""
"975";"Joe";"Nussbaum";"0000-00-00";"";""
"976";"Richard";"Fleischer";"0000-00-00";"";""
"977";"Thomas";"Schlamme";"0000-00-00";"";""
"978";"Marc";"Caro";"0000-00-00";"";""
"979";"Jon";"Kasdan";"0000-00-00";"";""
"980";"Troy";"Nixey";"0000-00-00";"";""
"981";"Jeff";"Tremaine";"0000-00-00";"";""
"982";"Howard";"McCain";"0000-00-00";"";""
"983";"Fay";"Wray";"0000-00-00";"";""
"984";"Mario";"Peebles";"0000-00-00";"";""
"985";"Alfonso";"Arau";"0000-00-00";"";""
"986";"Philip";"Atwell";"0000-00-00";"";""
"987";"Stewart";"Hendler";"0000-00-00";"";""
"988";"Andrzej";"Bartkowiak";"0000-00-00";"";""
"989";"Gillian";"Robespierre";"0000-00-00";"";""
"990";"Tod";"Browning";"0000-00-00";"";""
"991";"Bruce";"Beresford";"0000-00-00";"";""
"992";"Peter";"Faiman";"0000-00-00";"";""
"993";"Nicholas";"Jarecki";"0000-00-00";"";""
"994";"Nishikant";"Kamat";"0000-00-00";"";""
"995";"Alexander";"Payne";"0000-00-00";"";""
"996";"Daniel";"Alfredson";"0000-00-00";"";""
"997";"Todd";"Graff";"0000-00-00";"";""
"998";"Gavin";"O'Connor";"0000-00-00";"";""
"999";"Jaume";"Balagueró";"0000-00-00";"";""
"1000";"Woo-sang";"Park";"0000-00-00";"";""
"1001";"Jorge";"Dorado";"0000-00-00";"";""
"1002";"Bernard";"Rose";"0000-00-00";"";""
"1003";"Adam";"Kassen";"0000-00-00";"";""
"1004";"Jeffrey";"Nachmanoff";"0000-00-00";"";""
"1005";"Mamoru";"Oshii";"0000-00-00";"";""
"1006";"Natalie";"Portman";"0000-00-00";"";""
"1007";"John";"Ford";"0000-00-00";"";""
"1008";"Dan";"Mazer";"0000-00-00";"";""
"1009";"Lewis";"Milestone";"0000-00-00";"";""
"1010";"Tim";"Fywell";"0000-00-00";"";""
"1011";"Sean";"Baker";"0000-00-00";"";""
"1012";"Rob";"Meltzer";"0000-00-00";"";""
"1013";"Ami";"Mann";"0000-00-00";"";""
"1014";"Tina";"Mabry";"0000-00-00";"";""
"1015";"Benh";"Zeitlin";"0000-00-00";"";""
"1016";"Seung-wan";"Ryoo";"0000-00-00";"";""
"1017";"Busby";"Berkeley";"0000-00-00";"";""
"1018";"Daniel";"Nettheim";"0000-00-00";"";""
"1019";"Stanley";"Brooks";"0000-00-00";"";""
"1020";"Douglas";"McGrath";"0000-00-00";"";""
"1021";"Charles";"Laughton";"0000-00-00";"";""
"1022";"Tinto";"Brass";"0000-00-00";"";""
"1023";"John";"Asher";"0000-00-00";"";""
"1024";"Marcus";"Raboy";"0000-00-00";"";""
"1025";"Osgood";"Perkins";"0000-00-00";"";""
"1026";"Steve";"Oedekerk";"0000-00-00";"";""
"1027";"Hannah";"Fidell";"0000-00-00";"";""
"1028";"Greg";"McLean";"0000-00-00";"";""
"1029";"Jon";"Amiel";"0000-00-00";"";""
"1030";"Paul";"Solet";"0000-00-00";"";""
"1031";"Lynn";"Shelton";"0000-00-00";"";""
"1032";"Jay";"Russell";"0000-00-00";"";""
"1033";"Charles";"Vidor";"0000-00-00";"";""
"1034";"Jason";"Bateman";"0000-00-00";"";""
"1035";"Adrian";"Grunberg";"0000-00-00";"";""
"1036";"Sam";"Peckinpah";"0000-00-00";"";""
"1037";"Peter";"Collinson";"0000-00-00";"";""
"1038";"Philipp";"Stölzl";"0000-00-00";"";""
"1039";"Julian";"Jarrold";"0000-00-00";"";""
"1040";"Måns";"Mårlind";"0000-00-00";"";""
"1041";"Jennifer";"Phang";"0000-00-00";"";""
"1042";"Nikhil";"Advani";"0000-00-00";"";""
"1043";"Tom";"O'Brien";"0000-00-00";"";""
"1044";"Sidney";"Furie";"0000-00-00";"";""
"1045";"Peter";"Hyams";"0000-00-00";"";""
"1046";"Francine";"McDougall";"0000-00-00";"";""
"1047";"Michiel";"Horn";"0000-00-00";"";""
"1048";"Jason";"Hull";"0000-00-00";"";""
"1049";"Peter";"Hewitt";"0000-00-00";"";""
"1050";"Ryûhei";"Kitamura";"0000-00-00";"";""
"1051";"Dwight";"Little";"0000-00-00";"";""
"1052";"Just";"Jaeckin";"0000-00-00";"";""
"1053";"Felix";"Groeningen";"0000-00-00";"";""
"1054";"Gino";"Santos";"0000-00-00";"";""
"1055";"George";"Cosmatos";"0000-00-00";"";""
"1056";"Blair";"Hayes";"0000-00-00";"";""
"1057";"Thom";"Eberhardt";"0000-00-00";"";""
"1058";"Julien";"Temple";"0000-00-00";"";""
"1059";"Mark";"Palansky";"0000-00-00";"";""
"1060";"Don";"Roos";"0000-00-00";"";""
"1061";"Robert";"Rossen";"0000-00-00";"";""
